,Drive Name,Size,"Disk Rating
(higher is better)","Rank
(lower is better)","Drive Value
(higher is better)","Price
(USD)",lien,Sequential Read,Sequential Write,Random Seek Read Write (IOPS 32KQD20),IOPS 4KQD1
1336,Samsung SSD 860 PRO 512G,476.9 GB,"3,974",3992,16.41,$242.12*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20860%20PRO%20512GB&id=15578,519 MBytes/Sec,465 MBytes/Sec,462 MBytes/Sec,46 MBytes/Sec
1337,Samsung SSD 860 PRO 512GB,476.9 GB,"5,221",3010,29.01,$180.00,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20860%20QVO%201TB&id=23009,479 MBytes/Sec,272 MBytes/Sec,244 MBytes/Sec,27 MBytes/Sec
1338,Samsung SSD 870 EVO 1TB,931.5 GB,"4,986",3059,74.25,$67.15,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%20250G&id=28174,217 MBytes/Sec,194 MBytes/Sec,185 MBytes/Sec,34 MBytes/Sec
1339,Samsung SSD 870 EVO 250G,232.9 GB,"2,172",7147,43.93,$49.45,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%20250GB&id=27689,481 MBytes/Sec,378 MBytes/Sec,369 MBytes/Sec,42 MBytes/Sec
1340,Samsung SSD 870 EVO 250GB,232.9 GB,"4,421",3379,117.93,$37.49,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%202TB&id=27911,553 MBytes/Sec,501 MBytes/Sec,475 MBytes/Sec,50 MBytes/Sec
1341,Samsung SSD 870 EVO 2TB,1.8 TB,"5,362",2992,44.69,$119.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%204TB&id=28275,837 MBytes/Sec,817 MBytes/Sec,812 MBytes/Sec,56 MBytes/Sec
1342,Samsung SSD 870 EVO 4TB,3.6 TB,"8,770",2683,42.07,$208.46,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%20500G&id=29223,415 MBytes/Sec,321 MBytes/Sec,324 MBytes/Sec,39 MBytes/Sec
1343,Samsung SSD 870 EVO 500G,465.8 GB,"3,860",4180,67.78,$56.95,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20EVO%20500GB&id=27735,493 MBytes/Sec,399 MBytes/Sec,388 MBytes/Sec,43 MBytes/Sec
1344,Samsung SSD 870 EVO 500GB,465.8 GB,"4,561",3272,93.17,$48.95,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20870%20QVO%201TB&id=26565,491 MBytes/Sec,294 MBytes/Sec,290 MBytes/Sec,33 MBytes/Sec
1345,Samsung SSD 950 Pro 256GB NVMe,238.5 GB,"12,131",2232,40.98,$295.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20950%20Pro%20512GB%20NVMe&id=10841,"2,008 MBytes/Sec","1,264 MBytes/Sec",883 MBytes/Sec,52 MBytes/Sec
1346,Samsung SSD 950 Pro 512GB NVMe,476.9 GB,"14,698",1785,29.40,$499.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960&id=27000,"2,188 MBytes/Sec","1,307 MBytes/Sec",509 MBytes/Sec,44 MBytes/Sec
1347,Samsung SSD 960 EVO 1TB,931.5 GB,"17,793",1404,118.63,$149.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960%20EVO%20250GB&id=13210,"2,364 MBytes/Sec","1,305 MBytes/Sec",522 MBytes/Sec,44 MBytes/Sec
1348,Samsung SSD 960 EVO 250GB,232.9 GB,"14,824",1771,251.38,$58.97,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960%20EVO%20500GB&id=13235,"2,404 MBytes/Sec","1,543 MBytes/Sec",694 MBytes/Sec,50 MBytes/Sec
1349,Samsung SSD 960 EVO 500GB,465.8 GB,"16,384",1562,174.50,$93.89,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960%20PRO%201TB&id=13233,"2,637 MBytes/Sec","1,689 MBytes/Sec","1,058 MBytes/Sec",61 MBytes/Sec
1350,Samsung SSD 960 PRO 1TB,953.9 GB,"19,054",1249,66.52,$286.44,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960%20PRO%202TB&id=13521,"2,514 MBytes/Sec","1,652 MBytes/Sec","1,049 MBytes/Sec",56 MBytes/Sec
1351,Samsung SSD 960 PRO 2TB,1.9 TB,"18,354",1329,31.11,$589.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20960%20PRO%20512GB&id=12871,"2,654 MBytes/Sec","1,712 MBytes/Sec","1,003 MBytes/Sec",63 MBytes/Sec
1352,Samsung SSD 960 PRO 512GB,476.9 GB,"19,001",1254,191.93,$99.00,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970&id=29002,"3,001 MBytes/Sec","2,145 MBytes/Sec","1,724 MBytes/Sec",79 MBytes/Sec
1353,Samsung SSD 970 EVO 1TB,931.5 GB,"21,598",956,320.83,$67.32,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20250GB&id=15887,"2,532 MBytes/Sec","1,274 MBytes/Sec",581 MBytes/Sec,73 MBytes/Sec
1354,Samsung SSD 970 EVO 250GB,232.9 GB,"15,533",1670,345.24,$44.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%202TB&id=16033,"2,798 MBytes/Sec","2,127 MBytes/Sec","1,732 MBytes/Sec",74 MBytes/Sec
1355,Samsung SSD 970 EVO 2TB,1.8 TB,"23,081",795,210.06,$109.88,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20500GB&id=15854,"2,841 MBytes/Sec","1,518 MBytes/Sec","1,096 MBytes/Sec",79 MBytes/Sec
1356,Samsung SSD 970 EVO 500GB,465.8 GB,"19,383",1206,387.73,$49.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20Plus%201TB&id=22895,"2,920 MBytes/Sec","2,261 MBytes/Sec","1,833 MBytes/Sec",83 MBytes/Sec
1357,Samsung SSD 970 EVO Plus 1TB,931.5 GB,"24,566",679,112.69,$217.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20Plus%20250GB&id=22981,"2,741 MBytes/Sec","1,669 MBytes/Sec",872 MBytes/Sec,79 MBytes/Sec
1358,Samsung SSD 970 EVO Plus 250GB,232.9 GB,"18,684",1290,266.95,$69.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20Plus%202TB&id=23827,"2,980 MBytes/Sec","2,482 MBytes/Sec","2,144 MBytes/Sec",85 MBytes/Sec
1359,Samsung SSD 970 EVO Plus 2TB,1.8 TB,"26,375",583,53.61,$492.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20EVO%20Plus%20500GB&id=22823,"2,816 MBytes/Sec","1,858 MBytes/Sec","1,383 MBytes/Sec",83 MBytes/Sec
1360,Samsung SSD 970 EVO Plus 500GB,465.8 GB,"21,418",989,194.73,$109.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20PRO%201TB&id=15984,"2,779 MBytes/Sec","2,217 MBytes/Sec","1,704 MBytes/Sec",69 MBytes/Sec
1361,Samsung SSD 970 PRO 1TB,953.9 GB,"23,757",748,96.97,$245.00,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20970%20PRO%20512GB&id=15898,"2,825 MBytes/Sec","2,036 MBytes/Sec","1,537 MBytes/Sec",71 MBytes/Sec
1362,Samsung SSD 970 PRO 512GB,476.9 GB,"22,650",837,125.83,$180.00,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20980%20NVMe%201TB&id=27085,"2,546 MBytes/Sec","2,361 MBytes/Sec","1,421 MBytes/Sec",78 MBytes/Sec
1363,Samsung SSD 980 PRO 1TB,931.5 GB,"39,278",227,221.91,$177.00,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20980%20PRO%20250GB&id=26940,"3,082 MBytes/Sec","2,043 MBytes/Sec","1,748 MBytes/Sec",95 MBytes/Sec
1364,Samsung SSD 980 PRO 250GB,232.9 GB,"24,310",704,359.30,$67.66,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20980%20PRO%202TB&id=27720,"4,986 MBytes/Sec","3,953 MBytes/Sec","3,539 MBytes/Sec",107 MBytes/Sec
1365,Samsung SSD 980 PRO 2TB,1.8 TB,"42,258",166,353.83,$119.43,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20980%20PRO%20500GB&id=26894,"4,077 MBytes/Sec","3,159 MBytes/Sec","2,703 MBytes/Sec",102 MBytes/Sec
1366,Samsung SSD 980 PRO 500GB,465.8 GB,"34,742",344,451.31,$76.98,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990&id=33413,"6,954 MBytes/Sec","5,760 MBytes/Sec","4,003 MBytes/Sec",120 MBytes/Sec
1367,Samsung SSD 990 PRO 1TB,931.5 GB,"48,922",55,489.47,$99.95,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%202TB&id=32476,"6,049 MBytes/Sec","5,386 MBytes/Sec","4,483 MBytes/Sec",121 MBytes/Sec
1368,Samsung SSD 990 PRO 2TB,1.8 TB,"50,659",40,389.71,$129.99,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%204TB&id=35802,"7,166 MBytes/Sec","6,745 MBytes/Sec","4,346 MBytes/Sec",126 MBytes/Sec
1369,Samsung SSD 990 PRO 4TB,3.6 TB,"55,151",17,191.93,$287.35,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20990%20PRO%20with%20Heatsink%201TB&id=34727,"6,175 MBytes/Sec","5,538 MBytes/Sec","3,831 MBytes/Sec",116 MBytes/Sec
1370,SAMSUNG SSD CM871 2.5 7mm 128GB,119.2 GB,"2,248",7059,44.97,$49.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20CM871%20M.2%202280%20128GB&id=10205,489 MBytes/Sec,102 MBytes/Sec,61 MBytes/Sec,12 MBytes/Sec
1371,SAMSUNG SSD CM871 M.2 2280 128GB,119.2 GB,"2,327",6971,23.27,$99.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20CM871a%202.5%207mm%20128GB&id=13307,501 MBytes/Sec,146 MBytes/Sec,89 MBytes/Sec,24 MBytes/Sec
1372,SAMSUNG SSD PM830 mSATA,238.5 GB,"2,982",5931,57.46,$51.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM830%20mSATA&id=17452,NA,NA,NA,NA
1373,SAMSUNG SSD PM830 mSATA 128GB,119.2 GB,"2,920",6046,12.95,$225.39*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM830%20mSATA%20256GB&id=5766,447 MBytes/Sec,228 MBytes/Sec,238 MBytes/Sec,18 MBytes/Sec
1374,SAMSUNG SSD PM830 mSATA 32GB,29.8 GB,"1,833",7417,62.45,$29.36*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM84&id=8404,NA,NA,NA,NA
1375,SAMSUNG SSD PM841 mSATA,238.5 GB,"2,718",6401,44.56,$61.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM841%20mSATA%20256GB&id=6378,480 MBytes/Sec,210 MBytes/Sec,111 MBytes/Sec,19 MBytes/Sec
1376,SAMSUNG SSD PM851 M.2 2280 512GB,476.9 GB,"2,859",6169,22.00,$129.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM851%20mSATA&id=19714,NA,NA,NA,NA
1377,SAMSUNG SSD PM851 mSATA,238.5 GB,"2,885",6115,20.61,$139.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM851%20mSATA&id=19451,NA,NA,NA,NA
1378,SAMSUNG SSD PM851 mSATA 128GB,119.2 GB,"2,275",7035,25.28,$89.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM851%20mSATA%201TB&id=9870,NA,NA,NA,NA
1379,SAMSUNG SSD PM851 mSATA 256GB,238.5 GB,"2,901",6082,12.89,$225.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM851%20mSATA%20512GB&id=7026,500 MBytes/Sec,233 MBytes/Sec,112 MBytes/Sec,22 MBytes/Sec
1380,SAMSUNG SSD PM851 mSATA 512GB,476.9 GB,"3,077",5744,10.84,$283.89,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM851a%202.5%207mm%201024GB&id=10927,"1,655 MBytes/Sec","1,028 MBytes/Sec",425 MBytes/Sec,41 MBytes/Sec
1381,SAMSUNG SSD PM871 M.2 2280 128GB,119.2 GB,"3,022",5849,100.78,$29.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM871%20M.2%202280%20256GB&id=10919,497 MBytes/Sec,269 MBytes/Sec,236 MBytes/Sec,27 MBytes/Sec
1382,SAMSUNG SSD PM871 mSATA 128GB,119.2 GB,"2,876",6140,28.76,$99.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM871%20mSATA%20256GB&id=10063,494 MBytes/Sec,283 MBytes/Sec,258 MBytes/Sec,29 MBytes/Sec
1383,SAMSUNG SSD PM871 mSATA 256GB,238.5 GB,"3,714",4467,24.76,$149.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM871%20mSATA%20256GB%20SED&id=13004,486 MBytes/Sec,284 MBytes/Sec,248 MBytes/Sec,27 MBytes/Sec
1384,SAMSUNG SSD PM871 mSATA 512GB,476.9 GB,"4,416",3384,22.08,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20PM871a%202.5&id=11992,NA,NA,NA,NA
1385,Samsung SSD PM991 NVMe 256GB,238.5 GB,"7,610",2806,217.73,$34.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=Samsung%20SSD%20PM991%20NVMe%20512GB&id=24909,"1,503 MBytes/Sec",876 MBytes/Sec,744 MBytes/Sec,54 MBytes/Sec
1386,SAMSUNG SSD SM841 mSATA 128GB,119.2 GB,"3,799",4302,64.72,$58.70*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM841%20mSATA%20256GB&id=6116,498 MBytes/Sec,314 MBytes/Sec,210 MBytes/Sec,31 MBytes/Sec
1387,SAMSUNG SSD SM841 mSATA 512GB,476.9 GB,"2,771",6330,9.24,$299.89*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM841%20SED%20mS&id=6248,NA,NA,NA,NA
1388,SAMSUNG SSD SM841N 2.5 7mm 256GB,238.5 GB,"3,928",4079,23.41,$167.83*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM841N%202.5%207mm%20512GB&id=8395,506 MBytes/Sec,383 MBytes/Sec,290 MBytes/Sec,30 MBytes/Sec
1389,SAMSUNG SSD SM841N 2.5 7mm 512GB,476.9 GB,"4,180",3678,17.06,$245.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM841N%20mSATA&id=19539,NA,NA,NA,NA
1390,SAMSUNG SSD SM841N mSATA 512GB,476.9 GB,"4,222",3620,21.11,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM87&id=10868,NA,NA,NA,NA
1391,SAMSUNG SSD SM871 2.5 7mm 512GB,476.9 GB,"4,648",3210,23.24,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SSD%20SM951%20M.2%20512GB%20PCIe%20AHCI&id=13927,NA,NA,NA,NA
1392,SAMSUNG SV0602H,55.9 GB,190,10682,2.47,$77.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SV0602H&id=1630,NA,NA,NA,NA
1393,SAMSUNG SV0602H,9.3 GB,183,10713,2.95,$62.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SV0802N&id=19360,NA,NA,NA,NA
1394,SAMSUNG SV1203N,111.8 GB,283,10376,11.34,$24.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20SV1204H&id=1634,NA,NA,NA,NA
1395,SAMSUNG SV8004H,74.6 GB,200,10626,4.66,$42.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20XP941%20M.2%20128GB&id=5027,838 MBytes/Sec,429 MBytes/Sec,352 MBytes/Sec,31 MBytes/Sec
1396,SAMSUNG XP941 M.2 128GB,119.2 GB,"5,830",2954,48.59,$119.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20XP941%20M.2%20256GB&id=5002,"1,045 MBytes/Sec",794 MBytes/Sec,546 MBytes/Sec,34 MBytes/Sec
1397,SAMSUNG XP941 M.2 256GB,238.5 GB,"8,281",2739,77.46,$106.90*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG%20XP941%20M.2%20512GB&id=5508,941 MBytes/Sec,789 MBytes/Sec,565 MBytes/Sec,30 MBytes/Sec
1398,SAMSUNG XP941 M.2 512GB,476.9 GB,"8,128",2751,39.66,$204.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSUNG128GB%20MZ7PC128HAFU&id=1591,381 MBytes/Sec,249 MBytes/Sec,235 MBytes/Sec,18 MBytes/Sec
1399,SAMSUNG128GB MZ7PC128HAFU,119 GB,"3,125",5659,63.78,$49.00,https://www.harddrivebenchmark.net/hdd.php?hdd=SAMSWEET%20PM863%20120GB&id=23567,NA,NA,NA,NA
1400,SanDisk 64GB,58.2 GB,490,9391,16.35,$30.00,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20A400%20NVMe%20256GB&id=14521,793 MBytes/Sec,650 MBytes/Sec,409 MBytes/Sec,55 MBytes/Sec
1401,SanDisk A400 NVMe 256GB,238.5 GB,"6,522",2894,86.96,$75.00*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20A400%20NVMe%20512GB&id=14840,668 MBytes/Sec,728 MBytes/Sec,635 MBytes/Sec,51 MBytes/Sec
1402,SanDisk Extreme Pro 1TB,931.5 GB,"22,467",849,128.43,$174.94,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20Extreme%20Pro%202TB&id=28834,"2,263 MBytes/Sec","2,005 MBytes/Sec","1,766 MBytes/Sec",57 MBytes/Sec
1403,SanDisk Extreme Pro 2TB,1.8 TB,"21,644",952,111.00,$194.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20Extreme%20Pro%20500GB&id=16562,"2,598 MBytes/Sec","1,756 MBytes/Sec","1,467 MBytes/Sec",61 MBytes/Sec
1404,SanDisk Extreme Pro 500GB,465.8 GB,"20,617",1092,103.61,$198.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20Extreme%20USB&id=19660,NA,NA,NA,NA
1405,SanDisk SD5SB2-128G-1006E,119.2 GB,"3,482",4906,32.68,$106.55*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD5SB2128G1010E&id=3038,NA,NA,NA,NA
1406,SanDisk SD6PP4M-256G-1006,238.5 GB,"5,085",3031,67.40,$75.45*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD6PP4M256G1002&id=12082,NA,NA,NA,NA
1407,SanDisk SD6SB1M-128G-1006,119.2 GB,"2,989",5917,46.00,$64.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD6SB1M-256G-100&id=7934,NA,NA,NA,NA
1408,SanDisk SD6SN1M-128G-1006,119.2 GB,"3,204",5486,22.89,$139.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD6SN1M-256G&id=6556,398 MBytes/Sec,331 MBytes/Sec,206 MBytes/Sec,25 MBytes/Sec
1409,SanDisk SD6SN1M-256G,238.5 GB,"3,395",5079,26.12,$129.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD6SN1M128G1002&id=6829,NA,NA,NA,NA
1410,SanDisk SD7SB2Q-512G,476.9 GB,"3,670",4542,18.35,$199.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SB2Q512G1001&id=9491,421 MBytes/Sec,366 MBytes/Sec,231 MBytes/Sec,31 MBytes/Sec
1411,SanDisk SD7SB3Q-256G,238.5 GB,"3,562",4755,50.90,$69.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SB3Q128G&id=15439,491 MBytes/Sec,327 MBytes/Sec,196 MBytes/Sec,24 MBytes/Sec
1412,SanDisk SD7SB6S-256G,238.5 GB,"4,111",3777,31.62,$129.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SB6S128G1001&id=12702,475 MBytes/Sec,170 MBytes/Sec,218 MBytes/Sec,32 MBytes/Sec
1413,SanDisk SD7SN6S-128G,119.2 GB,"3,210",5468,64.22,$49.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SN6S-256G&id=10790,492 MBytes/Sec,414 MBytes/Sec,297 MBytes/Sec,33 MBytes/Sec
1414,SanDisk SD7SN6S-256G,238.5 GB,"4,336",3471,52.11,$83.21*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SN6S-512G-1006&id=10368,479 MBytes/Sec,379 MBytes/Sec,289 MBytes/Sec,30 MBytes/Sec
1415,SanDisk SD7SN6S-512G-1006,476.9 GB,"4,137",3733,27.59,$149.95*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7SN6S128G1122&id=11270,NA,NA,NA,NA
1416,SanDisk SD7TB3Q-256G-1006,238.5 GB,"3,512",4856,46.84,$74.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD7TB6S256G1001&id=12091,469 MBytes/Sec,409 MBytes/Sec,290 MBytes/Sec,31 MBytes/Sec
1417,SanDisk SD8SB8U-128G-1006,119.2 GB,"3,835",4234,94.51,$40.58*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD8SB8U-128G-1016&id=16333,NA,NA,NA,NA
1418,SanDisk SD8SN8U-128G-1006,119.2 GB,"3,821",4263,73.52,$51.97*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD8SN8U-256G-100&id=12907,NA,NA,NA,NA
1419,SanDisk SD8SN8U-256G-1006,238.5 GB,"4,324",3483,51.68,$83.66*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD8SN8U-512G-100&id=13567,NA,NA,NA,NA
1420,SanDisk SD8SNAT-128G-1006,119.2 GB,"2,765",6332,54.77,$50.48*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD8SNAT-256G-100&id=12544,NA,NA,NA,NA
1421,SanDisk SD9SN8W-128G-1006,119.2 GB,"3,633",4615,103.84,$34.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SD9SN8W-256G-1006&id=15588,501 MBytes/Sec,439 MBytes/Sec,349 MBytes/Sec,36 MBytes/Sec
1422,SanDisk SDSSDA-1T00,931.5 GB,"4,403",3399,58.72,$74.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDA-2T00&id=25770,467 MBytes/Sec,418 MBytes/Sec,416 MBytes/Sec,42 MBytes/Sec
1423,SanDisk SDSSDA-2T00,1.8 TB,"4,722",3173,24.85,$189.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDA12&id=11266,NA,NA,NA,NA
1424,SanDisk SDSSDH3 1T00,931.5 GB,"4,572",3259,114.34,$39.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH3%201T02&id=23800,474 MBytes/Sec,421 MBytes/Sec,399 MBytes/Sec,42 MBytes/Sec
1425,SanDisk SDSSDH3 1T02,953.9 GB,"4,686",3189,42.60,$109.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH3%20250G&id=16712,400 MBytes/Sec,353 MBytes/Sec,239 MBytes/Sec,33 MBytes/Sec
1426,SanDisk SDSSDH3 250G,232.9 GB,"3,578",4723,41.61,$85.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH3%20256G&id=26685,408 MBytes/Sec,436 MBytes/Sec,292 MBytes/Sec,44 MBytes/Sec
1427,SanDisk SDSSDH3 2T00,1.8 TB,"5,526",2977,46.72,$118.29,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH3%20500G&id=23104,445 MBytes/Sec,400 MBytes/Sec,340 MBytes/Sec,38 MBytes/Sec
1428,SanDisk SDSSDH3 500G,465.8 GB,"4,285",3540,122.45,$34.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH3%20512G&id=23433,441 MBytes/Sec,406 MBytes/Sec,374 MBytes/Sec,41 MBytes/Sec
1429,SanDisk SDSSDH3 512G,476.9 GB,"4,424",3373,68.06,$65.00,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDH31&id=22866,280 MBytes/Sec,261 MBytes/Sec,255 MBytes/Sec,31 MBytes/Sec
1430,SanDisk SDSSDHII,223.6 GB,"3,303",5276,39.33,$83.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDHII&id=19520,NA,NA,NA,NA
1431,SanDisk SDSSDXPS,447.1 GB,"3,693",4506,24.62,$149.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SDSSDXPS&id=20669,NA,NA,NA,NA
1432,SanDisk SSD PLUS,931.5 GB,"2,655",6508,48.27,$54.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SSD%20PLUS%201000GB&id=16233,436 MBytes/Sec,261 MBytes/Sec,50 MBytes/Sec,10 MBytes/Sec
1433,SanDisk SSD PLUS 120GB,111.8 GB,"2,170",7149,48.30,$44.92,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SSD%20PLUS%202000GB&id=27856,433 MBytes/Sec,244 MBytes/Sec,53 MBytes/Sec,10 MBytes/Sec
1434,SanDisk SSD PLUS 240GB,223.6 GB,"2,524",6695,78.89,$31.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SSD%20PLUS%20480GB&id=12264,422 MBytes/Sec,282 MBytes/Sec,53 MBytes/Sec,12 MBytes/Sec
1435,SanDisk SSD PLUS 480GB,447.1 GB,"2,695",6439,65.75,$40.99,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SSD%20U100&id=18467,NA,NA,NA,NA
1436,SanDisk SSD U100,238.5 GB,"1,431",7755,88.44,$16.18*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20SSD%20U100%20124GB&id=803,328 MBytes/Sec,103 MBytes/Sec,18 MBytes/Sec,7 MBytes/Sec
1437,SanDisk SSD U110 64GB,58.7 GB,"1,613",7591,26.88,$59.99*,https://www.harddrivebenchmark.net/hdd.php?hdd=SanDisk%20Ultra%20240GB&id=14257,NA,NA,NA,NA
